"url","title","company_name","company_score","description","time_posted","metadata","date_scraped","city","page","softskill_communication","softskill_teamwork","softskill_adaptability","softskill_problem_solving","softskill_interpersonal","softskill_time_management","softskill_leadership","softskill_attention_to_detail","softskill_creativity","softskill_work_ethic","hardskill_HTML","hardskill_Analytics","hardskill_pivot_table","hardskill_digital_communication","hardskill_data_mining","hardskill_data_engineering","hardskill_database_management","hardskill_User_Interface_Design","hardskill_Web_Architecture_and_Development_Framework","hardskill_risk_assessment","hardskill_iOS_App_Development"
"https://www.indeed.com/viewjob?jk=8cb46c80b1faf391","Data Scientist","Porcaro Stolarek Mete Partners LLC","-","$120,000 a yearTitle: Data Scientist Location: Chicago, IL or Tempe, AZ Length: Full Time Rate: up to $120K + bonus Visa Status: US or GC onlyDescription: A leader in the banking industry is looking for a Data Scientist to join the Engineering Monitoring Group’s Data Analytics Team. In this role you will be involved with using tools and technology to implement solutions that enable software system to recommend or automate data-driven decisions. This role will require the ability to perform both exploratory Data Science work as well as develop explanatory solutions and implement reactive autonomous systems. Responsibilities: This role will work on the Infrastructure Data Analytics Team to create solutions which increase stability, create clarity, and reduce the operational costs of highly visible applications and software systems for Northern Trust. These solutions require the use of Big Data tools such as Splunk, ELK, and Hadoop, as well as integration with tools such as Service-Now. In order to succeed at this role a candidate should have the ability to understand modern techniques for data analysis which include but are not limited to: Understanding Of: Infrastructure components (e.g. VMs, Servers, Routers, Network Switches, Accelerators, etc.) Proven Diagnosis and Tuning experience, with Applications or Infrastructure Components Automation Tools and Techniques Exposure to / Plus: Data Science tools (e.g. Splunk ITSI, Splunk Machine Learning Toolkit, Splunk Visualiztion, etc.) Data transformation and Conformal Mapping/Decomposition Statistical Analysis with R, Matlab, Octave, or other scripting language Qualifications / Skills: 7+ years of experience. Proven quick self-directed learner BA or BS in Math, CS, Engineering, Physics, or a Quantitative Science 5+ years in an IT Infrastructure Engineering Role Knowledge of a Statistics and how to apply it to Infrastructure Data Ability to code in an Object Oriented Language such as Java or C++ Ability to code in a Functional Paradigm such as Scala or Go Lang Ability to code in a scripting language such as SPL, Python or others Exposure to the areas of AI, ML, and Data Science with an ability and desire to grow. Good communication skills Team Player","14 days ago","$120,000 a year","2018-10-15","Chicago%2C+IL",80,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=243420e131065f22","Data Scientist","Alliant Credit Union","42 reviews","$95,000 - $140,000 a year (Indeed Est.) Start a Rewarding Career with Alliant Why Alliant? We’re not a typical financial institution – we’re better. We’re an innovative, fun-loving, highly-engaged group of professionals that are committed to our company and the communities we do business in. We love to recognize and celebrate each other. Over 90% of our employees say we are a great workplace that is focused on our mission, vision and the future of banking. What will your day look like? The Data Scientist provides balanced analytical research and strategies to drive insight to action. The incumbent will work closely with one or several lines of business leadership teams supporting their analytical needs. Responsibilities include performing a wide variety of complex analytical and statistical studies to address and solve research questions and business problems. In addition, the incumbent will conduct advanced analyses, leveraging such techniques as optimization, multivariate regression, longitudinal modeling, and probability theory. Responsibilities Do you see yourself doing this? Develop programming in R, SAS, SQL or similar analytical development tools Maintain knowledge in statistics, mathematics and/or comparable quantitative area of expertise Responsible for collaborating with analysts to facilitate the development and application of advanced analytic strategies and tactics Ascertain and apply strategies to identified business problems and existing organizational processes in order to provide leaders with insightful resources for decision-making and to increase sales, profit, market share, and achieve enterprise goals Establish parameters of ad hoc analyses by setting appropriate timeline and work quality guidelines Develop timely, innovative, and objective analysis which leads to fact-based solutions for strategic business issues Assist in the development of the problem definition and hypothesis formulation process as it relates to the specific business environment Conduct analyses, formulate insights, and summarize and synthesize findings for presentation to line of business management Maintain an understanding of general business trends and requirements for the major area of support, and understand the link between analysis and business impact Utilize R, SAS, SQL, Tableau or other analytical development tools with large data sets to design analyses and measure key metrics Support line of business analytical needs with dashboard/report development through Tableau and SAP BO Qualifications What makes you a great fit? You’ll be a great fit if in addition to the completion of a Graduate Degree in quantitative discipline such as mathematics, econometrics, statistics or data science required (Ph.D. preferred) with 4+ years of relevant experience in an analytical role with strong technical and business acumen, and you have: Experience with advanced regression analysis, probabilistic modeling, and/or machine learning / predictive analytics, including the ability to use tools like Python, and R, SAS Experience with business systems analysis or data analytics / business intelligence requirements gathering Excellent verbal and written communication skills; ability to simplify complex concepts and messages to the essential components and deliver effective messages to a wide range of audiences Strong desire to learn and continuously grow impact of the role Self-starter, well organized, extremely detail-oriented and a highly collaborative team member Experience writing specifications and/or user stories utilizing graphical UI concepts and process maps that are clear, concise and well organized Highly effective time and project management skills, including ability to coordinate development, testing and implementation Product Owner certification is a plus When you’re happy, we’re happy! As a thank you for joining our team, you’ll benefit from: Competitive medical, dental, and free vision benefits Competitive compensation plan Contributions towards gym memberships Generous PTO and banking holidays off Still not convinced? We’re on the list of 100 Best Medium Companies to work for, check it out here. For more details you can also visit our Glassdoor and LinkedIn profiles.",NA,"$95,000 - $140,000 a year (Indeed Est.) ","2018-10-15","Chicago%2C+IL",80,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=20bf181fc33fbb7e","Machine Learning Expert (Intelligent Algorithms / Big Data / TensorFlow)","JP Morgan Chase","21,009 reviews","Machine learning is one of the most exciting areas in computer science today. Smart machines are already embedded and integral to much of what people do. At the same time, our ability to collect and work with large data sets which fuel ML algorithms has seen tremendous progress over the last decade. At JPMorgan, we have a tremendous opportunity to be at the forefront of the ML revolution. We have the technical problems, we have the data sets, and we have the financial incentives to create deep and effective implementations. As a machine learning expert for the Corporate and Investment Bank, you will be engaged to solve complex business problems with high quality machine learning solutions. You will be called upon to provide expertise drawn from your research and work experience to solve financial technology problems with intelligent algorithms. The ideal candidate will have a deep understanding of the various approaches, algorithms and state of the art practices in machine learning and will maintain focus on delivering commercially impactful solutions to the businesses we support. You will be at the center of prescribing, building and innovating intelligent algorithms. We need a proven dev-to-prod track record with strong potential for growth into an ML leadership position. Responsibilities include: Working closely and seamlessly with core development experts within the team Choosing, extending and innovating ML solutions for various banking problems Building model diagnostics, choice justification paradigms, testing and training approaches Taking ownership for all offered services Minimum Qualifications: Demonstrated expertise in machine learning Demonstrated experience building and deploying solutions Familiarity with a broad set of models across supervised, unsupervised and reinforcement learning Demonstrated ability to innovate on out of the box models 5+ years researching and practicing machine learningDesirable (but not essential): Machine learning tools, like TensorFlow Big data, and big data toolset experience Our Corporate & Investment Bank relies on innovators like you to build and maintain the technology that helps us safely service the world’s important corporations, governments and institutions. You’ll develop solutions for a bank entrusted with holding $18 trillion of assets and $393 billion in deposits. CIB provides strategic advice, raises capital, manages risk, and extends liquidity in markets spanning over 100 countries around the world. When you work at JPMorgan Chase & Co., you’re not just working at a global financial institution. You’re an integral part of one of the world’s biggest tech companies. In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning, and cloud development. Our $9.5B+ annual investment in technology enables us to hire people to create innovative solutions that will not only transform the financial services industry, but also change the world. At JPMorgan Chase & Co. we value the unique skills of every employee, and we’re building a technology organization that thrives on diversity. We encourage professional growth and career development, and offer competitive benefits and compensation. If you’re looking to build your career as part of a global technology team tackling big challenges that impact the lives of people and companies all around the world, we want to meet you.","11 days ago","character(0)","2018-10-15","Chicago%2C+IL",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=c6b046e569df3ffc","Senior Data Scientist","NORC at the University of Chicago","388 reviews","NORC at the University of Chicago is seeking a Senior Data Scientist to support a diverse range of research projects in the Center for Excellence in Survey Research Department. At NORC, Data Scientists play a strategic role in supporting our research teams to produce valuable insights for our clients. They work collaboratively in multi-disciplinary teams to help drive innovative solutions. A person in this position will likely be involved in the design and implementation of algorithms, models, and work flows to discover valuable information in large volumes of data from various sources. He/she organizes, harmonizes, and analyzes data sets, uses various technologies to enable data visualization, and creates applications of enduring value to the company’s business. DEPARTMENT: The Center for Excellence in Survey Research (CESR) assists NORC in remaining a leader in methodological innovations in survey research. CESR helps identify and share best practices—both internally and externally—across the continuum of research design and implementation at NORC. To accomplish its mission, the Center conducts timely, state-of-the-art statistical and methodological research on sample and survey design and estimation methods, as well as the analysis of data from surveys and information collection activities. The CESR staff partner with colleagues and work on projects housed in every research department at NORC to encourage including the most innovative and industry best practices in our methodologies. External clients benefit from CESR’s team members’ expertise across a range of topics by working directly with CESR or through a multidisciplinary collaboration with NORC’s research departments. RESPONSIBILITIES: Responsibilities of a person in this position would include but not be limited to: interpreting data from multiple sources; developing programs and scripts for data transformation, integration, or reduction; developing new software or enhancing previously developed in-house applications such as those for data coding; and performing various types of analysis involving multiple data sets. This job also entails engagement in business development and authoring sections of technical proposals. Identify data from multiple sources, perform analysis and recommend applications to add value to project and corporate initiatives, provide insight into important business issues and/or solve a pressing business problem. REQUIRED SKILLS: The successful candidate should have at least a Masters' degree in one of the following fields: math, statistics, computer science, data science, or a social science or public policy related field. He/she should have a strong foundation in areas of statistics, mathematics, and computer programming. Mature fluency in Python programming and familiarity with Linux environments are required along with parallelization technologies for high performance computing. Preference will be given to those with additional expertise in areas of data mining such as topic modeling, natural language processing, and machine learning. Strong skills in problem solving and quantitative/qualitative analysis are required. The candidate should be able to organize and prioritize work assignments to meet project needs. He/she must have at least 9 years’ experience in positions of increasing responsibility, preferably working with large datasets and conducting statistical and quantitative modeling, melding analytics with programming, data mining, clustering and segmentation. Some familiarity with the social science domain is strongly preferred. The qualified candidate should have strong communication skills with experience in client communications and relationship management; should be able to quickly comprehend requirements and assignments and then explain his/her solutions in both writing and speech.","26 days ago","character(0)","2018-10-15","Chicago%2C+IL",80,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=e0b4783b27f091d3","Data Scientist Lead","PNC Financial Services Group","4,885 reviews","Position Overview At PNC, our people are our greatest differentiator and competitive advantage in the markets we serve. We are all united in delivering the best experience for our customers. As a Data Scientist Lead within PNC's Treasury Management organization, you will be based in one of several locations including: Pittsburgh, Charlotte, Chicago, or Cleveland.Job ProfileDirects and consults on analytical projects that leverage vast amounts of structured and unstructured data to extract actionable business insights. Directs the data gathering, data processing and data mining of large and complex datasets. Provides deep technical expertise to advance the data science capabilities of analytics teams. Serves as a representative of PNC; understands the needs and challenges PNC is facing and provides thought leadership around data science activities both internally and externally. Supervises the implementation of advanced analytics projects, and as an expert in the field, helps other data scientists present the analytical processes and outcomes to management. Partners with Data Architects, Data Analysts, Data Engineers and Visualization Experts to develop data-driven solutions for the business.Core CompetenciesManages Risk - Extensive Experience Assesses and effectively manages all of the risks associated with their business objectives and activities to ensure activities are in alignment with the bank's and unit's risk appetite and risk management framework.Customer Focus - Extensive Experience Knowledge of the values and practices that align customer needs and satisfaction as primary considerations in all business decisions, and ability to leverage that information in creating customized customer solutions.Job Specific CompetenciesDisruptive Innovation - Extensive Experience Knowledge of concepts, principles, and approaches of disruptive innovation; ability to adopt the knowledge into related processes and practices.Machine Learning - Extensive Experience Knowledge of principles, technologies and algorithms of machine learning; ability to develop, implement and deliver related systems, products and services.Data Architecture - Extensive Experience Knowledge of and ability to design blueprints on how to integrate data resources for business processes and functional support.Data Mining - Extensive Experience Knowledge of tools, techniques and practices in data mining technologies used to acquire essential business information.Information Capture - Extensive Experience Knowledge of the methods, channels and processes to obtain needed information; ability to identify, capture and document relevant business information in an auditable, organized, understandable and easily retrievable manner.Modeling: Data, Process, Events, Objects - Extensive Experience Knowledge of and the ability to use tools and techniques for analyzing and documenting logical relationships among data, processes or events.Prototyping - Extensive Experience Knowledge of and ability to implement prototyping disciplines, tools and techniques in evolutionary models within the target environment.Query and Database Access Tools - Extensive Experience Knowledge of and the ability to use, support and access facilities for extracting and formatting a database management system.Preferences/Skills Skills preferred: Python or R, SQL, Unix, Linux, WindowsRequired Education and Experience Roles at this level typically require a university / college degree. Higher level education such as a Masters degree, PhD, or certifications is desirable. Industry relevant experience is typically 8+ years. Specific certifications are often required. In lieu of a degree, a comparable combination of education and experience (including military service) may be considered.EEO Statement PNC provides equal employment opportunity to qualified persons regardless of race, color, sex, religion, national origin, age, sexual orientation, gender identity, disability, veteran status, or other categories protected by law",NA,"character(0)","2018-10-15","Chicago%2C+IL",80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=7c003940763b48e9","DATA SCIENTIST","Trading Technologies","12 reviews","We are seeking a strong Data Scientist with a background in computer science as well as either applied math or statistics to join our Chicago team of artificial intelligence system developers. In this role, you can expect to participate in the full lifecycle of data science, including everything from project ideation and data collection through modeling, results presentation and model refinement. Responsibilities: Program daily in Java and other data science languages, such as R and Scala Read and process data from test files or REST endpoints Write JUnit tests Work in Python, pandas, scikit-learn and utilize data visualization libraries Process large CSV and JSON datasets within a platform that uses map-reduce processing pattern, such as Spark, Hadoop, H2O, dask, etc. Work with various model types, such as classifier, regression, unsupervised and time-series models Test for Gaussian distribution and stationarity, and detect outliers Explain and communicate the math and logic of the work to non-technical audiences Qualifications: Java programming experience is a must, and experience developing multithreaded distributed systems is preferred Multi-variable calculus experience and basic linear algebra knowledge including matrix math and solving systems of linear equations Familiarity with Markov processes and models Experience with Github, Linux and SSH, as well as network analysis and signal processing Experience with the H2O.ai platform a plus Basic understanding of the trading industry, data security and privacy practices Ability to take ownership over work and ask questions as needed Strong communication skills with the ability to translate technical explanations to non-technical audiences who may include C-level executives and/or lawyers","2 days ago","character(0)","2018-10-15","Chicago%2C+IL",80,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=f5968277b9e13498","Data Scientist","Crowe","181 reviews","Given substantial growth and impact at Crowe, the machine learning team has formed into an official unit, Advanced Data Science (ADS), which is responsible for all machine learning and artificial intelligence throughout the firm. This team works on a wide variety of projects utilizing numerous areas of machine learning, including: supervised regression/classification, unsupervised learning, anomaly detection, NLP, reinforcement learning, deep learning, forecasting, etc. Leverage large sets of structured and unstructured data to develop tactical and strategic insights. Collaborate with analytic and data teams to set objectives, approaches, and work plans. Research and evaluate new analytical methodologies, approaches, and solutions. Develop and validate statistical forecasting models and tools. Interpret and communicate analytic results to analytical and non-analytical business partners and executive decision makers.",NA,"character(0)","2018-10-15","Chicago%2C+IL",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=49adcb479d6a010a","Data Scientist (944)","ABC Supply Co. Inc","450 reviews","$96,000 - $123,000 a year (Indeed Est.) Data ScientistSummaryWe are aiming to transform our business with data science, and as a Data Scientist you will be part of a newly created, executive sponsored advanced analytics and data science center of excellence team at ABC Supply that is leading this transformation.You will be responsible for the full lifecycle of data science projects, from analytic question definition, through data gathering, modeling, reporting/visualizationdevelopment, testing, and operational deployment and support iterations in close collaboration with the data science team and broader IT organization. This includes working with business stakeholders to gather objectives and outline project scope, translate into technical designs, finding the right data, and then develop the end user friendly reporting and analytics platform of standard reports and self-service analytics interfaces with agile approach. This role requires a detail oriented, creative data scientist, comfortable working in a collaborative environment and ability to strive in the face of ambiguity and ever-changing priorities.ResponsibilitiesCollaborate on data collection efforts (external API’s, public data sources, etc.) and assist with the data and analytics infrastructure design and maintenance (MS Azure based solutions).Conduct Extensive descriptive analytics on the newly collected data, including visualization development.Connect the dots and use the data to solve real business problems using the right machine learning or statistical modeling techniques.Maintain and development of existing models into production (error handling, testing, etc.)Share your knowledge with the team, and learn more along the way.Skills and QualificationsBS/BA in a quantitative discipline, MS preferred. PHD’s more than welcome.4+ relevant professional analytics/data science experienceDeep understanding and practical experience with a wide range of Machine Learning and Statistical Modeling algorithms/techniques.Practical experience delivering exploratory and long term insights leveraging data visualization tools outside of statistical packages. I.E. Tableau, Power BI, D3.jsExpertise in writing clean efficient, and reproducible R and/or Python code for data cleansing and modelingAbility and passion to learn any new tool/language/algorithmon the fly (this is what you do for fun anyways).Ability to convey complex solutions\models and the value of the information to all levels of the organizationDeep understanding of RDMS and SQL, and meaningful exposure to cloud solutions. Experience with Microsoft Azure cloud solutions preferred.Experience with writing production code and model management concepts preferred.ABC Supply is a 12 time Gallup Great Workplace Award Winner and offers a competitive wage and a great benefit package to eligible associates. If you are seeking a new and exciting opportunity and have the required skills and experience, we may have just the position for you!Equal Opportunity Employer / Drug Free WorkplaceJob Type: Full-time","18 days ago","$96,000 - $123,000 a year (Indeed Est.) ","2018-10-15","Chicago%2C+IL",80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=f7e594598fc1baba","Data Scientist or Data Scientist Lead-PS10595","Anthem, Inc.","3,316 reviews","Anthem, Inc. is one of the nation's leading health benefits companies and a Fortune Top 50 company. At Anthem, Inc., we are working together to transform health care with trusted and caring solutions. Bring your expertise to our innovative culture where you will have the opportunity to make a difference in people’s lives, and to take your career further than you can imagine. DATA SCIENTIST or DATA SCIENTIST LEAD Position must be located in Chicago, IL or Atlanta, GA. Responsible for the development and implementation of machine learning algorithms and techniques to solve business problems and optimize member experiences. Primary duties may include are but not limited to: Design machine learning projects to address specific business problems determined by consultation with business partners. Work with data-sets of varying degrees of size and complexity including both structured and unstructured data. Piping and processing massive data-streams in distributed computing environments such as Hadoop to facilitate analysis. Implements batch and real-time model scoring to drive actions. Develops proprietary machine learning algorithms to build customized solutions that go beyond standard industry tools and lead to innovative solutions. Develop sophisticated visualization of analysis output for business users. Publish results and address constraints/limitations with business partners. Provides high-level controllership/evaluation of all output produced to ensure established targets are met. Determines the continuous improvement opportunities of current predictive modeling algorithms. Proactively collaborates with business partners to determine identified population segments and develop actionable plans to enable the identification of patterns related to quality, use, cost and other variables. Requires MA/MS in Statistics, Computer Science, Mathematics, Machine Learning, Econometrics, Physics, Biostatistics or related Quantitative disciplines. 3-5 years experience in predictive analytics or equivalent, or any combination of education and experience which would provide an equivalent background. PhD and experience in the healthcare sector preferred. •Advanced expertise with software such as Python, R, SAS. Programming experience in Python is strongly preferred. •Experience working with distributed computing environment such as Hadoop. •Intermediate to Advanced knowledge of using with Hive, Impala or Apache Spark. •Intermediate to Advanced knowledge of data extraction and manipulation using SQL. Experience in identifying healthcare fraud, waste and abuse is preferred. Anthemis ranked as one of America's Most Admired Companies among health insurers by Fortune magazine, and is a 2013 DiversityInc magazine Top 50 Company for Diversity. To learn more about our company please visit us at www.antheminc.com/careers. An Equal Opportunity Employer/Disability/Veteran",NA,"character(0)","2018-10-15","Chicago%2C+IL",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=9c2bde4499d6a427","Sr Data Scientist","Conagra Brands","1,267 reviews","Conagra Brands has the most energized, highest-impact culture in food. Our people persistently challenge and disrupt marketplace/business conventions and we are respected for our great brands, great food, great margins and consistent results. Conagra Brands, be part of building something BIG. Job Summary The Senior Data Scientist role is key to ConAgra Brands’ transformational Digital Supply Chain strategy. The successful candidate will be a Data Scientist with exceptional analytical, problem solving, and research skills with a proven track record of delivering innovative and actionable analytics solutions in complex environments. They also will have demonstrated proficiency with multiple tools and platforms and will have experience harmonizing large and diverse data sources. Excellent verbal and written communication skills are a must, as collaboration with cross-functional teams is vital to the role’s success. An SME in applied statistical modeling and analytic methods, the incumbent will be expected to drive improvements in existing statistical modeling and analytic methods, including Demand Forecasting and Consumption Modelling. They will also implement new advanced analytic solutions to increase Forecast Accuracy, improve Service Levels, and reduce Total Delivered Costs. They will also continue to evolve the measuring and reporting of performance KPIs for multiple processes, including S&OP Forecast Value Add. The incumbent also will partner with IT and other internal analytics teams to continue the evolution of ConAgra’s descriptive, predictive, and prescriptive analytic capabilities. Position Responsibilities Continue to evolve the Demand Forecasting and Statistical Modelling platform, analytics, and reports Enhance existing S&OP/Logistics processes with Machine Learning to drive efficiency and accuracy Leverage Data Mining to provide analytic insights and lay the foundation for further analytics solutions Evolve the standardized measurement and reporting of KPIs for multiple analytic processes Continue to evolve the automation of ETL and other data management processes Partner with cross-functional business stakeholders on assumptions, opportunities, and solutions Collaborate with other ConAgra Analytics and IT teams to drive standards, align on best practices, identify future solution needs, and keep current with industry trends Minimum Qualifications Bachelor’s degree in Statistics, Econometrics, Mathematics, or field with significant Statistics exposure 3 years of proven problem-solving experience delivering Descriptive, Predictive, and Prescriptive Analytics solutions in complex environments with innovative solutions and actionable results Exceptional analytical, problem solving, and research skills Proficiency with programming in R, Python, and SAS, and in creating complex queries in SQL Experience with multiple Data Mining solutions including Clustering and Classification methods Experience with Machine Learning modeling, including Decision Trees, ANNs, SVMs, BNs, etc. Experience with ETL and harmonization of large datasets from multiple platforms, including RDBMS, Cloud-based Data Lakes, Data Marts, and multiple flat-file formats on different operating systems Experience with data visualization and presentation tools (e.g. Tableau, PowerBI, etc.) Strong MS Office skills, including advanced Excel knowledge and experience with PowerPoint Excellent written and verbal communication skills - both formal and informal Ability to work within a project paradigm with defined deliverables and deadlines Ability to manage and balance multiple and sometimes conflicting priorities An Advanced degree is preferred and may be considered in lieu of experience Exposure to the CPG industry and Logistics functions within Supply Chain is preferred Exposure to Syndicated and POS data sources (IRI, Nielsen, Retail Link, etc.) is a plus Exposure to artificial intelligence, big data architecture, and distributed computing is a plus Experience with optimization and simulation models and tools is a plus Up to 25% travel is required Conagra Brands is an equal opportunity employer and considers qualified applicants for employment without regard to sex, race, color, religion, ethnic or national origin, gender, sexual orientation, gender identity or expression, age, pregnancy, leave status, disability, veteran status, genetic information and/or any other characteristic or status protected by national, federal, state or local law.","13 days ago","character(0)","2018-10-15","Chicago%2C+IL",90,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=478ad22c708f16d8","Data Analytics Associate","Bosch Group","3,485 reviews","Job DescriptionDevelop & run queries in SAP BW to gather and store large volumes of data Will lead development of database design Developing analytical models for analyzing data, providing insights and recommending actions to improve sales and profits. Building reports and integrate predictive models into analytics tools Creating powerful visualizations of the gained insights to convince all levels of management Support, test, and implement new solutions and provide basic training for new customers Evaluation of local process changes and align internally Executes tests ensuring IT changes of business processes do not affect existing reporting Creating interactive and intuitive user interfaces to collect from and distribute information to the internal audience Digitalizing / automating processes to improve efficiency and quality Align internally the reporting needs, KPI’s and requirements Provides 1st level support to the department (supporting end users in case of questions and errors) Lead IT support activities (documentation of local requirements, trainings, tests) QualificationsBachelors in related business technology required (Computer Science, Business Information Systems, Supply Chain or Sales Operations preferred). 3+ years of proven experience as a Data Scientist / Data Analyst. Hands on programming experience in R, VBA, SQL, Python, C## or business intelligence tools like Tableau required. Experience working in SAP / BW preferred Business acumen with strong statistical, analytical and mathematical skills Microsoft Excel – Macros, Pivot Tables, Lookups, and advanced formulas. Excellent communication skills, from a strategic approach Must be eligible to work in the US without VISA sponsorship. Not eligible for internal VA/VN international assignment. Additional InformationAll your information will be kept confidential according to EEO guidelines.","4 days ago","character(0)","2018-10-15","Chicago%2C+IL",90,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"https://www.indeed.com/viewjob?jk=8d900ebf35ea45e9","Computational Social Scientist","Gallup","152 reviews","Help global clients use data to make better business decisions.As a computational social scientist at Gallup, you’ll apply your knowledge of statistical and machine-learning techniques to a wide variety of challenging projects that are each unique and customized to our clients’ complex global questions. Working on the biggest stage for researchers, you’ll explain and predict large-scale social behavior (e.g., consumer spending, lifestyle trends, political stability, election outcomes, and employee performance and retention) using data from Gallup, the web and third parties (e.g., governments, IGOs and NGOs). We’ll count on your expertise with parametric, non-parametric, linear and non-linear methods as well as feature selection and variable transformation. And we’ll depend on your ability to translate data for clients in a way they can easily understand.At Gallup, we have data that no one else has, and we can offer you an unparalleled opportunity to use your creativity to explore new avenues of social research. If you’re passionate about using data to solve the world’s most pressing problems, join Gallup, the company that set the gold standard in survey research methodology.Who we want: Analytical thinkers who use their research talents to provide critical insights in advanced analytics for the growing needs of global organizations. Curious researchers who apply their instinct and expertise to discover breakthroughs that are key to clients’ growth. Sophisticated communicators who can easily explain complex technical material to nontechnical audiences. Self-motivated professionals who can manage multiple projects, set a standard of excellence and consistently deliver exceptional results. Data experts who excel at building predictive models using various data sources and techniques to inform business decisions. Mission-driven scientists who are motivated to solve the world’s most pressing problems.What you need: A master’s degree or Ph.D. from a statistics, engineering, mathematics, computer science, computational social science, physics or operations research program is required. We will consider advanced degrees from other programs, provided candidates have significant statistical and/or computational experience and skills. A deep understanding of the mathematical fundamentals of machine learning and statistics, with an emphasis on non-parametric and non-linear methods (e.g., random forests, support vector machines, neural networks). Minimum of two years of experience building production-level machine learning and predictive analytics systems along with data pipelines. Minimum of three to four years of experience conducting analysis and writing code in Python is required; experience with additional open-source languages, especially R, used for analysis and model building is a plus. One to two years of experience working within distributed systems and managing workflows in a cloud infrastructure. Must be currently authorized to work in the United States on a full-time basis.Qualifications What we offer: A strengths-based, engagement-focused and performance-oriented culture Flexible work environment World-class managers who support, position, empower and engage you Ongoing learning and development opportunities Mission-driven work that changes the lives of people around the world Gallup is an equal opportunity/affirmative action employer that celebrates, supports and promotes diversity and inclusion. We will consider all qualified applicants without regard to race, color, religion, sex, national origin, disability, protected veteran status, sexual orientation or gender identity, or any other legally protected basis, in accordance with applicable law.Primary Location United States-Chicago","1 day ago","character(0)","2018-10-15","Chicago%2C+IL",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
